asin,0,1,2,3,4,5,6,7,8,9
B098MHBF23,-4.38436721544429,-2.270614821272493,0.5360138299951889,-1.7284133165651385,-1.429415526710673,9.929284112130448,3.969295722863312,19.71803336823313,33.839934683255464,-2.1216237286985542e-13
B09H7Q4B74,-7.547322733439823,52.42860216622056,-2.6932012651788715,8.088511952434324,0.9419617137382638,-4.54222560089717,-1.1676946791493361,-3.2096963016513875,-0.7109742559813413,-2.1216237286986168e-13
B09T66MSLN,-5.014923334740722,-5.170808873603822,-1.1461878860554666,-4.73978479685274,0.9623994399554878,29.106752726716714,-32.73859235605779,-11.110971508852534,-2.6648616527778644,-2.1216237286986274e-13
B09TWSRMCB,-8.299891745930264,-10.563305508159242,42.51131156508977,21.96228336752369,0.11807164719311354,-12.369232467705775,-2.3619384758591924,-4.966788331556541,-0.44303238790159233,-2.1216237286986561e-13
B09WQ218GR,-5.03655862498706,-4.567246711649407,-0.2039095238369563,-1.9475872075316174,-0.05159058111716425,24.25269899743243,33.51685008355196,-16.426189094829706,-4.94620481482434,-2.1216237286986726e-13
B09WRJJKXC,-6.474803687031814,-6.284042743070694,-3.6729644366759833,-24.21607320635483,38.44900495622503,-18.20923766787899,-0.2603489635546974,-5.176063544343464,0.9294028138455247,-2.1216237286986334e-13
B0B1XQTZ1R,-3.5834493405953878,-2.6650613040266533,0.9040348945652025,-2.5150555483558588,0.9921607734882892,6.3926044688354,2.436824968613603,32.104478072910275,-24.46303768465178,-2.1216237286985787e-13
B0BCQZP4SX,-8.598366351984854,-4.343442816104085,-1.5507362331861325,-27.679501441013308,-36.23723747960326,-17.950115465525116,-1.187370259026547,-5.456147064758501,-1.067941365328501,-2.121623728698627e-13
B0BFFJRB2S,-10.17114193809819,-16.464074914404858,-33.839008830143634,30.87419484288542,-2.4350319471766455,-13.094803073735038,-1.7451916962553815,-3.4770519695903896,-0.5513278780951627,-2.1216237286986408e-13
B0BWNW9G8X,59.110824972252715,-0.10000447392877129,-0.8453521145734683,1.9014253538296082,-1.310322995992565,-3.5157260293726713,-0.46183434512638394,-1.9996036255590655,0.0780425424603014,-2.1216237286986178e-13
